id	x	y	impact	nstart	nend	prob
gill_3568	616555.4375	6082788.117	3	15890	15912	0.5
gill_3569	616155.4375	6082788.117	3	15890	15912	0.5
gill_3570	616155.4375	6082788.117	3	15890	15912	0.5
gill_3571	620316.9582	6081769.799	3	15890	15912	0.5
gill_3572	620316.9582	6082169.799	3	15890	15912	0.5
gill_3573	620316.9582	6082569.799	3	15890	15912	0.5
gill_3574	620316.9582	6082969.799	3	15890	15912	0.5
gill_3575	619916.9582	6082969.799	3	15890	15912	0.5
gill_3576	619516.9582	6082969.799	3	15890	15912	0.5
gill_3577	619516.9582	6083369.799	3	15890	15912	0.5
gill_3578	619516.9582	6083769.799	3	15890	15912	0.5
gill_3579	619116.9582	6083769.799	3	15890	15912	0.5
gill_3580	619116.9582	6084169.799	3	15890	15912	0.5
gill_3581	619516.9582	6084169.799	3	15890	15912	0.5
gill_3582	619516.9582	6083769.799	3	15890	15912	0.5
gill_3583	725610.1612	6194021.404	3	15938	15986	0
gill_3584	724618.1137	6195891.072	3	15938	15986	0
gill_3585	726182.4397	6192634.032	3	15938	15986	0
gill_3586	725384.6687	6194636.957	3	15938	15986	0
gill_3587	724987.8713	6193222.05	3	15938	15986	0.5
gill_3588	740358.1985	6185368.467	3	15938	15986	0
gill_3589	741479.7648	6189517.295	3	15938	15986	0
gill_3590	739357.834	6187464.496	3	15938	15986	0.5
gill_3591	738062.0752	6191002.062	3	15938	15986	0
gill_3592	738219.4708	6186367.011	3	15938	15986	0
gill_3593	741217.857	6188512.598	3	15938	15986	0.5
gill_3594	735678.0915	6191951.388	3	15938	15986	0
gill_3595	733127.2408	6191606.091	3	15938	15986	0
gill_3596	734087.5095	6187223.438	3	15938	15986	0
gill_3597	737686.569	6192302.081	3	15938	15986	0
gill_3598	737985.0411	6187970.11	3	15938	15986	0.5
gill_3599	734213.7829	6189039.138	3	15938	15986	0
gill_3600	728998.55	6181978.737	3	15938	15978	0.5
gill_3601	726309.4282	6181930.908	3	15938	15978	0.5
gill_3602	726309.4282	6181530.908	3	15938	15978	0.5
gill_3603	727885.3863	6184647.345	3	15938	15978	0.5
gill_3604	727885.3863	6185047.345	3	15938	15978	0.5
gill_3605	731473.1051	6183092.782	3	15938	15978	0.5
gill_3606	731473.1051	6182692.782	3	15938	15978	0.5
gill_3607	726885.9664	6179289.993	3	15938	15978	0.5
gill_3608	726885.9664	6178889.993	3	15938	15978	0.5
gill_3609	740751.1675	6194713.812	3	15986	16030	0.5
gill_3610	738831.1105	6194288.265	3	15986	16030	0.5
gill_3611	734854.3709	6193691.027	3	15986	16030	0.5
gill_3612	736722.0817	6191846.458	3	15986	16030	0.5
gill_3613	741567.5871	6191069.244	3	15986	16030	0.5
gill_3614	740678.1838	6193867.393	3	15986	16030	0.5
gill_3615	617282.5288	6085765.219	3	15986	16008	0.5
gill_3616	617682.5288	6085765.219	3	15986	16008	0.5
gill_3617	617282.5288	6085765.219	3	15986	16008	0.5
gill_3618	617282.5288	6085365.219	3	15986	16008	0.5
gill_3619	617282.5288	6084965.219	3	15986	16008	0.5
gill_3620	616882.5288	6084965.219	3	15986	16008	0.5
gill_3621	616482.5288	6084965.219	3	15986	16008	0.5
gill_3622	616482.5288	6084965.219	3	15986	16008	0.5
gill_3623	616482.5288	6084565.219	3	15986	16008	0.5
gill_3624	619954.9059	6085313.578	3	15986	16008	0.5
gill_3625	619554.9059	6085313.578	3	15986	16008	0.5
gill_3626	619154.9059	6085313.578	3	15986	16008	0.5
gill_3627	618754.9059	6085313.578	3	15986	16008	0.5
gill_3628	618754.9059	6085713.578	3	15986	16008	0.5
gill_3629	618754.9059	6086113.578	3	15986	16008	0.5
gill_3630	618754.9059	6086513.578	3	15986	16008	0.5
gill_3631	618754.9059	6086913.578	3	15986	16008	0.5
gill_3632	618754.9059	6087313.578	3	15986	16008	0.5
gill_3633	618754.9059	6086913.578	3	15986	16008	0.5
gill_3634	620632.3356	6080584.142	3	15986	16008	0.5
gill_3635	620632.3356	6080984.142	3	15986	16008	0.5
gill_3636	621032.3356	6080984.142	3	15986	16008	0.5
gill_3637	621432.3356	6080984.142	3	15986	16008	0.5
gill_3638	621432.3356	6080584.142	3	15986	16008	0.5
gill_3639	621032.3356	6080584.142	3	15986	16008	0.5
gill_3640	621032.3356	6080984.142	3	15986	16008	0.5
gill_3641	621032.3356	6081384.142	3	15986	16008	0.5
gill_3642	621432.3356	6081384.142	3	15986	16008	0.5
gill_3643	615666.1147	6080632.748	3	15986	16008	0.5
gill_3644	615266.1147	6080632.748	3	15986	16008	0.5
gill_3645	615266.1147	6080632.748	3	15986	16008	0.5
gill_3646	615666.1147	6081032.748	3	15986	16008	0.5
gill_3647	615666.1147	6080632.748	3	15986	16008	0.5
gill_3648	615666.1147	6080232.748	3	15986	16008	0.5
gill_3649	615666.1147	6079832.748	3	15986	16008	0.5
gill_3650	615666.1147	6080232.748	3	15986	16008	0.5
gill_3651	615666.1147	6079832.748	3	15986	16008	0.5
gill_3652	615666.1147	6080232.748	3	15986	16008	0.5
gill_3653	731204.1317	6183382.502	3	16034	16082	0.5
gill_3654	731204.1317	6183782.502	3	16034	16082	0.5
gill_3655	731986.0567	6185446.97	3	16034	16082	0.5
gill_3656	731586.0567	6185446.97	3	16034	16082	0.5
gill_3657	731186.0567	6185446.97	3	16034	16082	0.5
gill_3658	733346.4808	6183063.053	3	16034	16082	0.5
gill_3659	733346.4808	6182663.053	3	16034	16082	0.5
gill_3660	733346.4808	6182263.053	3	16034	16082	0.5
gill_3661	734673.5161	6185138.194	3	16034	16082	0.5
gill_3662	734273.5161	6185138.194	3	16034	16082	0.5
gill_3663	733873.5161	6185138.194	3	16034	16082	0.5
gill_3664	730258.9705	6182119.607	3	16034	16082	0.5
gill_3665	730658.9705	6182119.607	3	16034	16082	0.5
gill_3666	730658.9705	6182519.607	3	16034	16082	0.5
gill_3667	732542.3905	6182395.821	3	16034	16082	0.5
gill_3668	732942.3905	6182395.821	3	16034	16082	0.5
gill_3669	732942.3905	6181995.821	3	16034	16082	0.5
gill_3670	733658.1636	6183673.673	3	16034	16074	0
gill_3671	730948.6039	6181058.523	3	16034	16074	0.5
gill_3672	732576.2238	6186050.302	3	16034	16074	0
gill_3673	733899.6314	6180931.198	3	16034	16074	0.5
gill_3674	732829.548	6185763.999	3	16034	16074	0.5
gill_3675	730046.1138	6183285.025	3	16034	16074	0
gill_3676	620719.44	6080568.467	3	16034	16056	0.5
gill_3677	621119.44	6080568.467	3	16034	16056	0.5
gill_3678	621519.44	6080568.467	3	16034	16056	0.5
gill_3679	621519.44	6080968.467	3	16034	16056	0.5
gill_3680	621119.44	6080968.467	3	16034	16056	0.5
gill_3681	620719.44	6080968.467	3	16034	16056	0.5
gill_3682	620719.44	6081368.467	3	16034	16056	0.5
gill_3683	620686.0498	6083527.636	3	16034	16056	0.5
gill_3684	620686.0498	6083927.636	3	16034	16056	0.5
gill_3685	621086.0498	6083927.636	3	16034	16056	0.5
gill_3686	621086.0498	6084327.636	3	16034	16056	0.5
gill_3687	620686.0498	6084327.636	3	16034	16056	0.5
gill_3688	620286.0498	6084327.636	3	16034	16056	0.5
gill_3689	620686.0498	6084327.636	3	16034	16056	0.5
gill_3690	617152.4705	6080696.574	3	16034	16056	0.5
gill_3691	617552.4705	6080696.574	3	16034	16056	0.5
gill_3692	617152.4705	6080696.574	3	16034	16056	0.5
gill_3693	617552.4705	6080696.574	3	16034	16056	0.5
gill_3694	617552.4705	6081096.574	3	16034	16056	0.5
gill_3695	617552.4705	6080696.574	3	16034	16056	0.5
gill_3696	617152.4705	6080696.574	3	16034	16056	0.5
gill_3697	618625.3477	6085687.044	3	16034	16056	0.5
gill_3698	618625.3477	6086087.044	3	16034	16056	0.5
gill_3699	619025.3477	6086087.044	3	16034	16056	0.5
gill_3700	619025.3477	6086487.044	3	16034	16056	0.5
gill_3701	619425.3477	6086487.044	3	16034	16056	0.5
gill_3702	619025.3477	6086487.044	3	16034	16056	0.5
gill_3703	619025.3477	6086887.044	3	16034	16056	0.5
gill_3704	619483.5989	6082521.228	3	16034	16056	0.5
gill_3705	619483.5989	6082121.228	3	16034	16056	0.5
gill_3706	619083.5989	6082121.228	3	16034	16056	0.5
gill_3707	619083.5989	6082521.228	3	16034	16056	0.5
gill_3708	619083.5989	6082921.228	3	16034	16056	0.5
gill_3709	619483.5989	6082921.228	3	16034	16056	0.5
gill_3710	619483.5989	6083321.228	3	16034	16056	0.5
gill_3711	745329.1277	6192842.407	3	16082	16120	0.5
gill_3712	742591.2545	6187319.595	3	16082	16120	0.5
gill_3713	744474.2162	6192856.174	3	16082	16120	0.5
gill_3714	743241.5872	6190729.617	3	16082	16120	0.5
gill_3715	744806.2308	6192516.729	3	16082	16120	0.5
gill_3716	745206.2308	6192516.729	3	16082	16120	0.5
gill_3717	619586.3685	6084022.874	3	16082	16104	0.5
gill_3718	619186.3685	6084022.874	3	16082	16104	0.5
gill_3719	618786.3685	6084022.874	3	16082	16104	0.5
gill_3720	619186.3685	6084022.874	3	16082	16104	0.5
gill_3721	619186.3685	6083622.874	3	16082	16104	0.5
gill_3722	619186.3685	6084022.874	3	16082	16104	0.5
gill_3723	619186.3685	6083622.874	3	16082	16104	0.5
gill_3724	619186.3685	6083222.874	3	16082	16104	0.5
gill_3725	619186.3685	6083622.874	3	16082	16104	0.5
gill_3726	619186.3685	6083222.874	3	16082	16104	0.5
gill_3727	619186.3685	6082822.874	3	16082	16104	0.5
gill_3728	619820.3431	6089177.512	3	16082	16104	0.5
gill_3729	619820.3431	6088777.512	3	16082	16104	0.5
gill_3730	620220.3431	6088777.512	3	16082	16104	0.5
gill_3731	619820.3431	6088777.512	3	16082	16104	0.5
gill_3732	619820.3431	6089177.512	3	16082	16104	0.5
gill_3733	620220.3431	6089177.512	3	16082	16104	0.5
gill_3734	620620.3431	6089177.512	3	16082	16104	0.5
gill_3735	621020.3431	6089177.512	3	16082	16104	0.5
gill_3736	621020.3431	6089577.512	3	16082	16104	0.5
gill_3737	621020.3431	6089977.512	3	16082	16104	0.5
gill_3738	620620.3431	6089977.512	3	16082	16104	0.5
gill_3739	621020.3431	6089977.512	3	16082	16104	0.5
gill_3740	620962.7732	6086752.855	3	16082	16104	0.5
gill_3741	620962.7732	6086352.855	3	16082	16104	0.5
gill_3742	620962.7732	6086752.855	3	16082	16104	0.5
gill_3743	620562.7732	6086752.855	3	16082	16104	0.5
gill_3744	620562.7732	6086352.855	3	16082	16104	0.5
gill_3745	620562.7732	6085952.855	3	16082	16104	0.5
gill_3746	620562.7732	6085552.855	3	16082	16104	0.5
gill_3747	620562.7732	6085952.855	3	16082	16104	0.5
gill_3748	620962.7732	6085952.855	3	16082	16104	0.5
gill_3749	620962.7732	6085552.855	3	16082	16104	0.5
gill_3750	621362.7732	6085552.855	3	16082	16104	0.5
gill_3751	621362.7732	6085952.855	3	16082	16104	0.5
gill_3752	737537.8248	6192352.577	3	16130	16132	0
gill_3753	734374.9371	6192026.137	3	16130	16132	0.5
gill_3754	733521.0415	6190917.497	3	16130	16132	0.5
gill_3755	733038.7349	6188563.265	3	16130	16132	0.5
gill_3756	736185.3193	6188093.388	3	16130	16132	0.5
gill_3757	733661.1711	6191906.058	3	16130	16132	0.5
gill_3758	738679.1028	6193313.469	3	16178	16226	0.5
gill_3759	738679.1028	6192913.469	3	16178	16226	0.5
gill_3760	738892.8802	6193370.467	3	16178	16226	0.5
gill_3761	738892.8802	6193770.467	3	16178	16226	0.5
gill_3762	740030.8273	6191292.18	3	16178	16226	0.5
gill_3763	740430.8273	6191292.18	3	16178	16226	0.5
gill_3764	741313.1741	6193280.289	3	16178	16226	0.5
gill_3765	740913.1741	6193280.289	3	16178	16226	0.5
gill_3766	740513.1741	6193280.289	3	16178	16226	0.5
gill_3767	741206.3806	6193413.542	3	16178	16226	0.5
gill_3768	741206.3806	6193013.542	3	16178	16226	0.5
gill_3769	740699.8437	6194362.757	3	16178	16226	0.5
gill_3770	740299.8437	6194362.757	3	16178	16226	0.5
gill_3771	741669.9077	6182485.71	3	16226	16274	0.5
gill_3772	741669.9077	6182885.71	3	16226	16274	0.5
gill_3773	739527.3645	6187287.091	3	16226	16274	0.5
gill_3774	739527.3645	6187687.091	3	16226	16274	0.5
gill_3775	739927.3645	6187687.091	3	16226	16274	0.5
gill_3776	737223.0421	6181158.859	3	16226	16274	0.5
gill_3777	736823.0421	6181158.859	3	16226	16274	0.5
gill_3778	736823.0421	6180758.859	3	16226	16274	0.5
gill_3779	738323.8998	6181339.856	3	16226	16274	0.5
gill_3780	738723.8998	6181339.856	3	16226	16274	0.5
gill_3781	738323.8998	6181339.856	3	16226	16274	0.5
gill_3782	742711.3647	6182921.45	3	16226	16274	0.5
gill_3783	742311.3647	6182921.45	3	16226	16274	0.5
gill_3784	742311.3647	6183321.45	3	16226	16274	0.5
gill_3785	740878.0123	6185842.467	3	16226	16274	0.5
gill_3786	740478.0123	6185842.467	3	16226	16274	0.5
gill_3787	740078.0123	6185842.467	3	16226	16274	0.5
gill_3788	619802.6846	6078180.372	3	16226	16246	0.5
gill_3789	620202.6846	6078180.372	3	16226	16246	0.5
gill_3790	620202.6846	6078580.372	3	16226	16246	0.5
gill_3791	619802.6846	6078580.372	3	16226	16246	0.5
gill_3792	620202.6846	6078580.372	3	16226	16246	0.5
gill_3793	620202.6846	6078980.372	3	16226	16246	0.5
gill_3794	620602.6846	6078980.372	3	16226	16246	0.5
gill_3795	621729.738	6077597.551	3	16226	16246	0.5
gill_3796	621729.738	6077997.551	3	16226	16246	0.5
gill_3797	621729.738	6078397.551	3	16226	16246	0.5
gill_3798	622129.738	6078397.551	3	16226	16246	0.5
gill_3799	622129.738	6077997.551	3	16226	16246	0.5
gill_3800	622129.738	6078397.551	3	16226	16246	0.5
gill_3801	622529.738	6078397.551	3	16226	16246	0.5
gill_3802	617325.2685	6080936.881	3	16226	16246	0.5
gill_3803	617725.2685	6080936.881	3	16226	16246	0.5
gill_3804	617725.2685	6080536.881	3	16226	16246	0.5
gill_3805	618125.2685	6080536.881	3	16226	16246	0.5
gill_3806	618125.2685	6080936.881	3	16226	16246	0.5
gill_3807	618125.2685	6080536.881	3	16226	16246	0.5
gill_3808	618125.2685	6080936.881	3	16226	16246	0.5
gill_3809	620882.4413	6079504.741	3	16226	16246	0.5
gill_3810	620882.4413	6079104.741	3	16226	16246	0.5
gill_3811	620482.4413	6079104.741	3	16226	16246	0.5
gill_3812	620082.4413	6079104.741	3	16226	16246	0.5
gill_3813	620482.4413	6079104.741	3	16226	16246	0.5
gill_3814	620482.4413	6078704.741	3	16226	16246	0.5
gill_3815	620082.4413	6078704.741	3	16226	16246	0.5
gill_3816	621298.8828	6078130.864	3	16226	16246	0.5
gill_3817	621298.8828	6077730.864	3	16226	16246	0.5
gill_3818	621698.8828	6077730.864	3	16226	16246	0.5
gill_3819	622098.8828	6077730.864	3	16226	16246	0.5
gill_3820	622498.8828	6077730.864	3	16226	16246	0.5
gill_3821	622898.8828	6077730.864	3	16226	16246	0.5
gill_3822	622498.8828	6077730.864	3	16226	16246	0.5
gill_3823	739295.9992	6187007.957	3	16274	16322	0.5
gill_3824	739295.9992	6187407.957	3	16274	16322	0.5
gill_3825	736998.0738	6186378.308	3	16274	16322	0.5
gill_3826	736998.0738	6186778.308	3	16274	16322	0.5
gill_3827	737398.0738	6186778.308	3	16274	16322	0.5
gill_3828	743238.2847	6182712.245	3	16274	16322	0.5
gill_3829	742838.2847	6182712.245	3	16274	16322	0.5
gill_3830	742438.2847	6182712.245	3	16274	16322	0.5
gill_3831	740273.9557	6186287.818	3	16274	16322	0.5
gill_3832	740273.9557	6186687.818	3	16274	16322	0.5
gill_3833	740273.9557	6187087.818	3	16274	16322	0.5
gill_3834	742604.4149	6181016.278	3	16274	16322	0.5
gill_3835	742204.4149	6181016.278	3	16274	16322	0.5
gill_3836	742604.4149	6181016.278	3	16274	16322	0.5
gill_3837	741480.0877	6184387.985	3	16274	16322	0.5
gill_3838	741480.0877	6183987.985	3	16274	16322	0.5
gill_3839	741480.0877	6183587.985	3	16274	16322	0.5
gill_3840	736956.1161	6183069.922	3	16322	16370	0.5
gill_3841	736956.1161	6183469.922	3	16322	16370	0.5
gill_3842	740680.0466	6185799.934	3	16322	16370	0.5
gill_3843	740280.0466	6185799.934	3	16322	16370	0.5
gill_3844	742001.0495	6181716.884	3	16322	16370	0.5
gill_3845	741601.0495	6181716.884	3	16322	16370	0.5
gill_3846	741601.0495	6181316.884	3	16322	16370	0.5
gill_3847	742971.2656	6184959.361	3	16322	16370	0.5
gill_3848	742971.2656	6184559.361	3	16322	16370	0.5
gill_3849	738389.3846	6183333.807	3	16322	16370	0.5
gill_3850	738389.3846	6183733.807	3	16322	16370	0.5
gill_3851	737318.0207	6186924.496	3	16322	16370	0.5
gill_3852	737318.0207	6187324.496	3	16322	16370	0.5
gill_3853	737718.0207	6187324.496	3	16322	16370	0.5
gill_3854	615537.6373	6081408.851	3	16322	16342	0.5
gill_3855	615537.6373	6081408.851	3	16322	16342	0.5
gill_3856	606737.6373	6081808.851	3	16322	16342	0.5
gill_3857	606737.6373	6082608.851	3	16322	16342	0.5
gill_3858	606337.6373	6082608.851	3	16322	16342	0.5
gill_3859	606737.6373	6082608.851	3	16322	16342	0.5
gill_3860	606737.6373	6082608.851	3	16322	16342	0.5
gill_3861	618741.908	6084498.871	3	16322	16342	0.5
gill_3862	618741.908	6084898.871	3	16322	16342	0.5
gill_3863	618741.908	6085298.871	3	16322	16342	0.5
gill_3864	618741.908	6085698.871	3	16322	16342	0.5
gill_3865	618741.908	6086098.871	3	16322	16342	0.5
gill_3866	619141.908	6086098.871	3	16322	16342	0.5
gill_3867	619141.908	6085698.871	3	16322	16342	0.5
gill_3868	619275.5642	6080002.25	3	16322	16342	0.5
gill_3869	618875.5642	6080002.25	3	16322	16342	0.5
gill_3870	619275.5642	6080002.25	3	16322	16342	0.5
gill_3871	618875.5642	6080002.25	3	16322	16342	0.5
gill_3872	618875.5642	6079602.25	3	16322	16342	0.5
gill_3873	618875.5642	6080002.25	3	16322	16342	0.5
gill_3874	619275.5642	6080002.25	3	16322	16342	0.5
gill_3875	619297.2043	6084535.169	3	16322	16342	0.5
gill_3876	619297.2043	6084935.169	3	16322	16342	0.5
gill_3877	619697.2043	6084935.169	3	16322	16342	0.5
gill_3878	619697.2043	6085335.169	3	16322	16342	0.5
gill_3879	619297.2043	6085335.169	3	16322	16342	0.5
gill_3880	619697.2043	6085335.169	3	16322	16342	0.5
gill_3881	619697.2043	6085735.169	3	16322	16342	0.5
gill_3882	618173.0649	6086607.723	3	16322	16342	0.5
gill_3883	617773.0649	6086607.723	3	16322	16342	0.5
gill_3884	617773.0649	6087007.723	3	16322	16342	0.5
gill_3885	617773.0649	6086607.723	3	16322	16342	0.5
gill_3886	617373.0649	6086607.723	3	16322	16342	0.5
gill_3887	617773.0649	6086607.723	3	16322	16342	0.5
gill_3888	617773.0649	6087007.723	3	16322	16342	0.5
gill_3889	732925.628	6182020.539	3	16370	16456	0.5
gill_3890	733623.8536	6180795.172	3	16370	16456	0.5
gill_3891	737059.1677	6183704.244	3	16370	16456	0.5
gill_3892	730706.0152	6181223.771	3	16370	16456	0.5
gill_3893	732105.7728	6184230.394	3	16370	16456	0.5
gill_3894	732743.2151	6180369.409	3	16370	16456	0.5
gill_3895	619658.2495	6084566.337	3	16370	16390	0.5
gill_3896	619658.2495	6084966.337	3	16370	16390	0.5
gill_3897	619658.2495	6085366.337	3	16370	16390	0.5
gill_3898	620058.2495	6085366.337	3	16370	16390	0.5
gill_3899	619658.2495	6085366.337	3	16370	16390	0.5
gill_3900	619258.2495	6085366.337	3	16370	16390	0.5
gill_3901	619258.2495	6084966.337	3	16370	16390	0.5
gill_3902	618858.2495	6084966.337	3	16370	16390	0.5
gill_3903	619241.019	6083285.663	3	16370	16390	0.5
gill_3904	619241.019	6083685.663	3	16370	16390	0.5
gill_3905	618841.019	6083685.663	3	16370	16390	0.5
gill_3906	619241.019	6083685.663	3	16370	16390	0.5
gill_3907	618841.019	6083685.663	3	16370	16390	0.5
gill_3908	618841.019	6083285.663	3	16370	16390	0.5
gill_3909	618441.019	6083285.663	3	16370	16390	0.5
gill_3910	618441.019	6082885.663	3	16370	16390	0.5
gill_3911	618441.019	6082485.663	3	16370	16390	0.5
gill_3912	618900.264	6084649.245	3	16370	16390	0.5
gill_3913	618500.264	6084649.245	3	16370	16390	0.5
gill_3914	618500.264	6084249.245	3	16370	16390	0.5
gill_3915	618500.264	6084649.245	3	16370	16390	0.5
gill_3916	618100.264	6084649.245	3	16370	16390	0.5
gill_3917	618100.264	6085049.245	3	16370	16390	0.5
gill_3918	618100.264	6085449.245	3	16370	16390	0.5
gill_3919	617700.264	6085449.245	3	16370	16390	0.5
gill_3920	617700.264	6085049.245	3	16370	16390	0.5
gill_3921	620125.7438	6084098.348	3	16370	16390	0.5
gill_3922	620125.7438	6084498.348	3	16370	16390	0.5
gill_3923	620525.7438	6084498.348	3	16370	16390	0.5
gill_3924	620525.7438	6084898.348	3	16370	16390	0.5
gill_3925	620525.7438	6084498.348	3	16370	16390	0.5
gill_3926	620925.7438	6084498.348	3	16370	16390	0.5
gill_3927	620925.7438	6084098.348	3	16370	16390	0.5
gill_3928	621325.7438	6084098.348	3	16370	16390	0.5
gill_3929	621725.7438	6084098.348	3	16370	16390	0.5
gill_3930	732720.1669	6186387.451	3	16418	16458	0.5
gill_3931	730647.9575	6182931.962	3	16418	16458	0.5
gill_3932	729101.8247	6185937.901	3	16418	16458	0.5
gill_3933	731475.0858	6180782.585	3	16418	16458	0.5
gill_3934	731875.0858	6180782.585	3	16418	16458	0.5
gill_3935	728255.9486	6180068.332	3	16418	16458	0.5
gill_3936	734225.8976	6184173.633	3	16418	16458	0.5
gill_3937	618658.4019	6076609.951	3	16418	16438	0.5
gill_3938	619058.4019	6076609.951	3	16418	16438	0.5
gill_3939	618658.4019	6076609.951	3	16418	16438	0.5
gill_3940	618658.4019	6076209.951	3	16418	16438	0.5
gill_3941	618658.4019	6076609.951	3	16418	16438	0.5
gill_3942	618658.4019	6076209.951	3	16418	16438	0.5
gill_3943	619058.4019	6076209.951	3	16418	16438	0.5
gill_3944	619058.4019	6076609.951	3	16418	16438	0.5
gill_3945	618433.3863	6080857.511	3	16418	16438	0.5
gill_3946	618433.3863	6080457.511	3	16418	16438	0.5
gill_3947	618433.3863	6080857.511	3	16418	16438	0.5
gill_3948	618833.3863	6080857.511	3	16418	16438	0.5
gill_3949	618433.3863	6080857.511	3	16418	16438	0.5
gill_3950	618433.3863	6081257.511	3	16418	16438	0.5
gill_3951	618433.3863	6081657.511	3	16418	16438	0.5
gill_3952	618433.3863	6081257.511	3	16418	16438	0.5
gill_3953	618033.3863	6081257.511	3	16418	16438	0.5
gill_3954	618564.172	6082965.934	3	16418	16438	0.5
gill_3955	618964.172	6082965.934	3	16418	16438	0.5
gill_3956	619364.172	6082965.934	3	16418	16438	0.5
gill_3957	619364.172	6083365.934	3	16418	16438	0.5
gill_3958	618964.172	6083365.934	3	16418	16438	0.5
gill_3959	618564.172	6083365.934	3	16418	16438	0.5
gill_3960	618164.172	6083365.934	3	16418	16438	0.5
gill_3961	618564.172	6083365.934	3	16418	16438	0.5
gill_3962	618564.172	6082965.934	3	16418	16438	0.5
gill_3963	618909.5759	6081123.521	3	16418	16438	0.5
gill_3964	618909.5759	6081523.521	3	16418	16438	0.5
gill_3965	618909.5759	6081923.521	3	16418	16438	0.5
gill_3966	618909.5759	6081523.521	3	16418	16438	0.5
gill_3967	618509.5759	6081523.521	3	16418	16438	0.5
gill_3968	618509.5759	6081923.521	3	16418	16438	0.5
gill_3969	618509.5759	6082323.521	3	16418	16438	0.5
gill_3970	618109.5759	6082323.521	3	16418	16438	0.5
gill_3971	618509.5759	6082323.521	3	16418	16438	0.5
gill_3972	733334.7001	6178473.795	3	16466	16508	0
gill_3973	733979.607	6183358.091	3	16466	16508	0.5
gill_3974	730426.5373	6180893.071	3	16466	16508	0.5
gill_3975	729643.2509	6182894.178	3	16466	16508	0
gill_3976	728333.9047	6183986.292	3	16466	16508	0.5
gill_3977	728671.1167	6182461.657	3	16466	16508	0.5
gill_3978	730238.9287	6184166.967	3	16466	16473	0
gill_3979	729025.9643	6179934.462	3	16466	16473	0
gill_3980	734450.3653	6180121.926	3	16466	16473	0
gill_3981	730159.0146	6182126.667	3	16466	16473	0.5
gill_3982	732722.2556	6181726.261	3	16466	16473	0
gill_3983	728092.7648	6181329.985	3	16466	16473	0
gill_3984	620695.7727	6085069.964	3	16466	16486	0.5
gill_3985	620695.7727	6084669.964	3	16466	16486	0.5
gill_3986	620695.7727	6084269.964	3	16466	16486	0.5
gill_3987	620695.7727	6084669.964	3	16466	16486	0.5
gill_3988	620695.7727	6085069.964	3	16466	16486	0.5
gill_3989	621095.7727	6085069.964	3	16466	16486	0.5
gill_3990	620695.7727	6085069.964	3	16466	16486	0.5
gill_3991	617568.6916	6082391.88	3	16466	16486	0.5
gill_3992	617568.6916	6082791.88	3	16466	16486	0.5
gill_3993	617568.6916	6082391.88	3	16466	16486	0.5
gill_3994	617568.6916	6082791.88	3	16466	16486	0.5
gill_3995	617168.6916	6082791.88	3	16466	16486	0.5
gill_3996	616768.6916	6082791.88	3	16466	16486	0.5
gill_3997	616368.6916	6082791.88	3	16466	16486	0.5
gill_3998	620738.5377	6082305.44	3	16466	16486	0.5
gill_3999	621138.5377	6082305.44	3	16466	16486	0.5
gill_4000	621138.5377	6082705.44	3	16466	16486	0.5
gill_4001	621138.5377	6082305.44	3	16466	16486	0.5
gill_4002	620738.5377	6082305.44	3	16466	16486	0.5
gill_4003	621138.5377	6082305.44	3	16466	16486	0.5
gill_4004	621138.5377	6082705.44	3	16466	16486	0.5
gill_4005	619880.4216	6084406.181	3	16466	16486	0.5
gill_4006	619480.4216	6084406.181	3	16466	16486	0.5
gill_4007	619480.4216	6084006.181	3	16466	16486	0.5
gill_4008	619080.4216	6084006.181	3	16466	16486	0.5
gill_4009	618680.4216	6084006.181	3	16466	16486	0.5
gill_4010	618680.4216	6083606.181	3	16466	16486	0.5
gill_4011	619080.4216	6083606.181	3	16466	16486	0.5
gill_4012	617900.7026	6082539.372	3	16466	16486	0.5
gill_4013	617900.7026	6082939.372	3	16466	16486	0.5
gill_4014	617900.7026	6082539.372	3	16466	16486	0.5
gill_4015	617900.7026	6082139.372	3	16466	16486	0.5
gill_4016	618300.7026	6082139.372	3	16466	16486	0.5
gill_4017	618300.7026	6081739.372	3	16466	16486	0.5
gill_4018	618300.7026	6082139.372	3	16466	16486	0.5
gill_4019	620757.2043	6080513.686	3	16610	16632	0.5
gill_4020	620757.2043	6080113.686	3	16610	16632	0.5
gill_4021	620357.2043	6080113.686	3	16610	16632	0.5
gill_4022	619957.2043	6080113.686	3	16610	16632	0.5
gill_4023	619557.2043	6080113.686	3	16610	16632	0.5
gill_4024	620131.711	6085245.168	3	16610	16632	0.5
gill_4025	620531.711	6085245.168	3	16610	16632	0.5
gill_4026	620131.711	6085245.168	3	16610	16632	0.5
gill_4027	620131.711	6084845.168	3	16610	16632	0.5
gill_4028	619731.711	6084845.168	3	16610	16632	0.5
gill_4029	620131.711	6084845.168	3	16610	16632	0.5
gill_4030	616251.1575	6081725.694	3	16610	16632	0.5
gill_4031	616251.1575	6081325.694	3	16610	16632	0.5
gill_4032	616251.1575	6081725.694	3	16610	16632	0.5
gill_4033	616251.1575	6081325.694	3	16610	16632	0.5
gill_4034	615851.1575	6081325.694	3	16610	16632	0.5
gill_4035	616251.1575	6081325.694	3	16610	16632	0.5
gill_4036	620176.5456	6083445.892	3	16610	16632	0.5
